age,experience,education,job_title,location,country,company_size,skills,salary
48,23,High School,Marketing Manager,Manchester,UK,Large (1000+),"Financial Modeling, Leadership, Project Management, Machine Learning, AWS",128511
33,21,Bachelor,Risk Manager,Birmingham,UK,Medium (200-1000),"JavaScript, Teamwork, PowerPoint, Project Management, Excel, AWS, SQL, Leadership",138740
35,28,Bachelor,Nurse,Brisbane,Australia,Small (50-200),"Leadership, Project Management, AWS, Communication, Machine Learning, SQL, Excel",247220
28,19,Bachelor,HR Specialist,Edinburgh,UK,Medium (200-1000),"Project Management, Leadership, Excel, AWS, Financial Modeling, SQL, Communication",134443
27,32,Master,Teacher,Austin,USA,Small (50-200),"Teamwork, Communication, Python, Financial Modeling, Machine Learning, SQL, PowerPoint, JavaScript",241029
24,8,Bachelor,Investment Banker,Atlanta,USA,Medium (200-1000),"Python, Machine Learning, Teamwork, AWS, Leadership, Project Management, Excel, Financial Modeling",134369
44,37,Bachelor,DevOps Engineer,Austin,USA,Medium (200-1000),"PowerPoint, Excel, SQL, Project Management, Leadership, Python",312265
42,33,High School,UX Designer,Perth,Australia,Small (50-200),"Excel, Leadership, Python, AWS, JavaScript, Machine Learning, SQL, Communication",200701
42,28,High School,Financial Analyst,Brisbane,Australia,Medium (200-1000),"Communication, JavaScript, SQL, Financial Modeling, AWS",163848
37,9,PhD,Risk Manager,Austin,USA,Medium (200-1000),"Excel, Project Management, JavaScript, AWS, Financial Modeling",221528
53,30,Master,Financial Analyst,Atlanta,USA,Large (1000+),"JavaScript, Teamwork, Machine Learning, SQL, PowerPoint, Python, Communication",291201
28,23,Master,HR Specialist,Seattle,USA,Startup (1-50),"PowerPoint, Machine Learning, SQL, Excel, Financial Modeling, Python, Leadership",227493
40,24,Master,Marketing Manager,Brisbane,Australia,Large (1000+),"AWS, JavaScript, Communication, Leadership, Machine Learning, Python, Financial Modeling, PowerPoint",244761
28,26,Bachelor,Data Scientist,London,UK,Large (1000+),"Financial Modeling, Project Management, Excel, JavaScript, Teamwork, Leadership, Python, AWS",315744
57,2,Master,Risk Manager,Bangalore,India,Startup (1-50),"Excel, Python, Communication, Project Management, SQL, PowerPoint, Leadership",79778
45,31,Bachelor,Accountant,Perth,Australia,Medium (200-1000),"Teamwork, Leadership, Machine Learning, PowerPoint, Communication, Python, JavaScript, SQL",215571
42,26,High School,Teacher,Remote,India,Medium (200-1000),"Machine Learning, Teamwork, Project Management, Communication, AWS, JavaScript, Leadership, PowerPoint",85312
26,38,Master,Doctor,Seattle,USA,Startup (1-50),"SQL, Teamwork, Leadership, Python, Project Management, JavaScript, Communication, Financial Modeling",409973
36,23,Bachelor,Risk Manager,Remote,USA,Small (50-200),"Machine Learning, AWS, Teamwork, Python, JavaScript, Communication",164759
23,36,Master,Product Manager,Bristol,UK,Medium (200-1000),"Python, Machine Learning, Project Management, PowerPoint, Financial Modeling, SQL",266354
40,35,Bachelor,Teacher,Manchester,UK,Startup (1-50),"Leadership, Project Management, Communication, JavaScript, Machine Learning, Python, Financial Modeling",147262
29,19,Bachelor,Accountant,Bangalore,India,Startup (1-50),"SQL, AWS, JavaScript, Communication, Excel",97101
38,32,Master,Financial Analyst,Brisbane,Australia,Startup (1-50),"Communication, PowerPoint, AWS, Machine Learning, JavaScript, Project Management",236343
22,14,Master,Doctor,New York,USA,Small (50-200),"Leadership, Python, Project Management, SQL, Financial Modeling",326661
27,6,Master,DevOps Engineer,Atlanta,USA,Large (1000+),"Teamwork, Python, SQL, Machine Learning, Leadership, Project Management",211508
29,26,Master,Marketing Manager,New York,USA,Medium (200-1000),"Machine Learning, SQL, Project Management, Teamwork, Python, Excel",338703
49,26,Bachelor,Risk Manager,Sydney,Australia,Startup (1-50),"Project Management, Excel, PowerPoint, Leadership, JavaScript, Python",209402
35,36,Bachelor,Risk Manager,San Francisco,USA,Small (50-200),"Python, Machine Learning, Communication, SQL, Financial Modeling, PowerPoint, Project Management, Leadership",386225
46,37,Bachelor,Sales Executive,Mumbai,India,Startup (1-50),"Communication, Teamwork, JavaScript, Project Management, Leadership",100634
30,8,Bachelor,Software Engineer,Bangalore,India,Startup (1-50),"Project Management, Communication, PowerPoint, Machine Learning, Python, JavaScript, SQL, Teamwork",95805
33,10,Bachelor,Investment Banker,Atlanta,USA,Small (50-200),"PowerPoint, Python, Machine Learning, JavaScript, Teamwork, Excel",136862
32,27,Bachelor,Pharmacist,Remote,Australia,Startup (1-50),"JavaScript, Financial Modeling, Excel, AWS, Machine Learning, Communication, SQL",189347
42,6,Master,Risk Manager,London,UK,Medium (200-1000),"Python, Machine Learning, Communication, Financial Modeling, PowerPoint, AWS, Teamwork, JavaScript",180025
47,19,Bachelor,Software Engineer,Perth,Australia,Medium (200-1000),"Financial Modeling, Leadership, SQL, AWS, Teamwork",194482
38,22,Master,Medical Technician,Mumbai,India,Small (50-200),"PowerPoint, SQL, Financial Modeling, AWS, Teamwork",149538
46,2,Bachelor,Marketing Manager,Remote,India,Medium (200-1000),"PowerPoint, JavaScript, Financial Modeling, Communication, Machine Learning, Excel, Teamwork",51436
54,26,Master,UX Designer,Remote,India,Large (1000+),"AWS, Teamwork, JavaScript, Excel, Financial Modeling, PowerPoint, Project Management, Communication",154279
23,3,Bachelor,Medical Technician,Atlanta,USA,Medium (200-1000),"Python, Machine Learning, SQL, Financial Modeling, Communication, Leadership, Excel",134621
55,6,Bachelor,Accountant,San Francisco,USA,Large (1000+),"Machine Learning, SQL, JavaScript, AWS, Python, PowerPoint, Project Management, Excel",256774
57,25,Bachelor,Financial Analyst,Brisbane,Australia,Small (50-200),"AWS, PowerPoint, JavaScript, Teamwork, SQL, Machine Learning, Excel",190095
25,28,PhD,Doctor,Remote,Australia,Large (1000+),"SQL, Leadership, JavaScript, PowerPoint, Project Management, Communication, Financial Modeling, Machine Learning",342786
24,20,Master,Teacher,Bangalore,India,Medium (200-1000),"Financial Modeling, PowerPoint, Communication, Teamwork, Excel, Project Management, Python",124737
41,35,Master,Investment Banker,Remote,USA,Large (1000+),"Python, PowerPoint, SQL, Project Management, Machine Learning, Excel, Teamwork, JavaScript",312006
59,15,Master,Teacher,Manchester,UK,Small (50-200),"PowerPoint, Project Management, Financial Modeling, AWS, SQL, Teamwork",132363
40,5,Bachelor,Investment Banker,Bangalore,India,Startup (1-50),"JavaScript, AWS, Communication, Project Management, Financial Modeling, Leadership, Excel, SQL",84367
56,12,Bachelor,Doctor,Perth,Australia,Small (50-200),"AWS, Excel, Machine Learning, Leadership, Teamwork, PowerPoint",159987
28,9,High School,Product Manager,London,UK,Medium (200-1000),"JavaScript, Machine Learning, Financial Modeling, Teamwork, SQL, PowerPoint, Communication",135680
47,24,Bachelor,Teacher,Bangalore,India,Small (50-200),"Financial Modeling, Project Management, AWS, PowerPoint, Teamwork, Leadership, SQL",110339
23,5,Bachelor,Software Engineer,Hyderabad,India,Startup (1-50),"PowerPoint, JavaScript, Leadership, Communication, Project Management, Python",85274
41,9,High School,DevOps Engineer,Hyderabad,India,Medium (200-1000),"JavaScript, Python, Leadership, SQL, AWS, Communication",85283
46,18,Bachelor,Data Scientist,Edinburgh,UK,Medium (200-1000),"Teamwork, PowerPoint, Communication, Leadership, AWS, SQL, Python, Financial Modeling",179030
53,26,Bachelor,Accountant,Birmingham,UK,Startup (1-50),"Financial Modeling, Teamwork, Machine Learning, JavaScript, SQL, Communication, Project Management, Leadership",132896
58,15,Bachelor,Financial Analyst,Mumbai,India,Medium (200-1000),"Communication, AWS, Excel, Leadership, Python, Financial Modeling, JavaScript",111898
34,0,PhD,Teacher,Seattle,USA,Large (1000+),"SQL, Python, AWS, Teamwork, JavaScript, Financial Modeling, PowerPoint",189361
32,2,High School,Financial Analyst,Manchester,UK,Small (50-200),"Excel, Communication, SQL, AWS, Teamwork, Financial Modeling, JavaScript, Python",79426
28,28,Bachelor,Pharmacist,Atlanta,USA,Small (50-200),"Communication, Project Management, AWS, SQL, Teamwork",238043
33,3,Bachelor,Investment Banker,Adelaide,Australia,Large (1000+),"Financial Modeling, Teamwork, Communication, AWS, PowerPoint, Leadership, JavaScript, SQL",131281
55,20,Bachelor,Teacher,Remote,Australia,Startup (1-50),"Excel, Project Management, Communication, Python, SQL, PowerPoint",113590
23,4,Bachelor,Accountant,Manchester,UK,Startup (1-50),"SQL, Financial Modeling, Communication, Project Management, Excel, JavaScript",92783
22,38,Master,Software Engineer,Remote,UK,Medium (200-1000),"Project Management, Teamwork, Excel, Python, Communication, Financial Modeling",249912
23,22,Bachelor,Pharmacist,New York,USA,Medium (200-1000),"Excel, PowerPoint, Project Management, Python, Leadership",391165
45,26,Master,UX Designer,Sydney,Australia,Startup (1-50),"Communication, AWS, Python, JavaScript, Excel, Teamwork",318327
55,6,Bachelor,Financial Analyst,Brisbane,Australia,Startup (1-50),"Python, Teamwork, JavaScript, SQL, Machine Learning",109053
53,32,Master,Investment Banker,San Francisco,USA,Small (50-200),"Leadership, Teamwork, Project Management, PowerPoint, SQL, Machine Learning",430164
38,7,Master,UX Designer,Mumbai,India,Startup (1-50),"AWS, Communication, PowerPoint, Financial Modeling, Leadership, Python, SQL, Excel",103586
44,1,Master,Teacher,Remote,India,Medium (200-1000),"Python, Financial Modeling, Project Management, Leadership, SQL, Teamwork",67587
35,26,Bachelor,Product Manager,Birmingham,UK,Medium (200-1000),"Machine Learning, JavaScript, Teamwork, Financial Modeling, PowerPoint, Communication, SQL, Project Management",181866
25,7,High School,Software Engineer,Atlanta,USA,Large (1000+),"Project Management, PowerPoint, Machine Learning, Excel, Financial Modeling",143656
37,33,Master,Accountant,San Francisco,USA,Small (50-200),"Python, Teamwork, PowerPoint, JavaScript, Excel, Leadership, SQL",446025
33,12,Master,Teacher,Manchester,UK,Large (1000+),"Leadership, Machine Learning, PowerPoint, Financial Modeling, Teamwork, SQL",147962
59,5,PhD,Risk Manager,Edinburgh,UK,Medium (200-1000),"JavaScript, Project Management, Leadership, Excel, Machine Learning, Teamwork",166965
35,38,Master,DevOps Engineer,Birmingham,UK,Small (50-200),"AWS, Machine Learning, JavaScript, Python, Leadership",230257
57,27,Bachelor,Pharmacist,Mumbai,India,Startup (1-50),"JavaScript, SQL, Python, PowerPoint, Communication, Project Management, Leadership",127436
29,3,Master,Nurse,Atlanta,USA,Large (1000+),"JavaScript, Excel, Teamwork, Project Management, Financial Modeling, Python, Leadership",161627
35,35,Bachelor,DevOps Engineer,Remote,UK,Small (50-200),"Leadership, Financial Modeling, Project Management, JavaScript, Excel, Python, PowerPoint, AWS",191287
54,10,Bachelor,UX Designer,Seattle,USA,Small (50-200),"SQL, Machine Learning, Financial Modeling, Teamwork, AWS, Leadership, Communication, PowerPoint",202462
45,31,Bachelor,Doctor,Remote,India,Large (1000+),"Machine Learning, Python, SQL, AWS, Teamwork, Excel, Financial Modeling",167683
34,7,Bachelor,Accountant,Melbourne,Australia,Medium (200-1000),"PowerPoint, Python, AWS, SQL, Machine Learning, JavaScript, Financial Modeling, Excel",168718
26,38,High School,HR Specialist,Edinburgh,UK,Startup (1-50),"Project Management, Communication, Leadership, Financial Modeling, SQL, AWS, Teamwork, JavaScript",133783
22,7,Bachelor,Medical Technician,Perth,Australia,Small (50-200),"Leadership, Machine Learning, Communication, SQL, AWS",115630
25,14,Bachelor,Medical Technician,New York,USA,Large (1000+),"Leadership, Project Management, JavaScript, Communication, PowerPoint, Python, AWS",370901
50,35,Master,Product Manager,Atlanta,USA,Medium (200-1000),"Financial Modeling, SQL, AWS, Leadership, Project Management",307897
23,31,PhD,Sales Executive,Brisbane,Australia,Small (50-200),"Teamwork, SQL, Machine Learning, JavaScript, Python, Financial Modeling",231838
50,23,Bachelor,Doctor,Remote,USA,Small (50-200),"Project Management, Excel, Teamwork, JavaScript, Leadership",193202
57,6,Bachelor,DevOps Engineer,Manchester,UK,Small (50-200),"Excel, SQL, Machine Learning, Leadership, Communication, PowerPoint",118486
31,18,Master,Investment Banker,London,UK,Startup (1-50),"Machine Learning, Python, Financial Modeling, Project Management, AWS, Communication, PowerPoint, Teamwork",184028
22,31,PhD,Data Scientist,Adelaide,Australia,Startup (1-50),"Machine Learning, Project Management, PowerPoint, JavaScript, AWS",246171
35,10,Master,Nurse,Bristol,UK,Large (1000+),"Excel, AWS, Leadership, Python, Project Management, Financial Modeling, JavaScript",184413
34,25,High School,Financial Analyst,Seattle,USA,Startup (1-50),"Project Management, JavaScript, PowerPoint, Leadership, Communication, Python, Excel",188914
57,8,Bachelor,Financial Analyst,Mumbai,India,Startup (1-50),"Python, Financial Modeling, Teamwork, JavaScript, Communication, Excel, SQL, Machine Learning",83659
38,24,Bachelor,Teacher,Adelaide,Australia,Small (50-200),"Machine Learning, Financial Modeling, AWS, Python, Excel, PowerPoint, Leadership",132840
26,30,PhD,Risk Manager,Chennai,India,Startup (1-50),"SQL, AWS, Project Management, PowerPoint, Machine Learning, Excel, Leadership",135931
40,15,Bachelor,Pharmacist,Remote,USA,Medium (200-1000),"Project Management, Machine Learning, Communication, Excel, Python, AWS, Teamwork, JavaScript",183163
49,1,High School,Software Engineer,Birmingham,UK,Large (1000+),"PowerPoint, Machine Learning, Python, Financial Modeling, Leadership, Communication",103120
24,2,Bachelor,Sales Executive,Bristol,UK,Medium (200-1000),"PowerPoint, JavaScript, Communication, AWS, Python, Machine Learning, Teamwork",85666
57,19,Master,Pharmacist,New York,USA,Startup (1-50),"Leadership, Excel, Financial Modeling, SQL, Project Management, JavaScript, Machine Learning",348480
39,3,Bachelor,HR Specialist,Remote,USA,Medium (200-1000),"Teamwork, Project Management, Communication, Financial Modeling, SQL, Excel, PowerPoint, AWS",113592
44,17,Master,Financial Analyst,Remote,UK,Small (50-200),"Communication, Teamwork, PowerPoint, AWS, Project Management, JavaScript, Financial Modeling, Excel",130262
50,0,Master,UX Designer,San Francisco,USA,Large (1000+),"Leadership, AWS, Teamwork, Project Management, Communication, Excel, JavaScript",279062
40,0,Master,Investment Banker,Mumbai,India,Small (50-200),"SQL, JavaScript, Communication, Leadership, Excel, Project Management, Machine Learning",84976
30,17,Bachelor,Investment Banker,Edinburgh,UK,Medium (200-1000),"JavaScript, PowerPoint, Excel, Leadership, Teamwork, Communication",132127
38,35,Bachelor,Pharmacist,Remote,UK,Small (50-200),"Project Management, AWS, Leadership, Teamwork, Excel, JavaScript, PowerPoint",187852
27,31,Master,Marketing Manager,Remote,UK,Medium (200-1000),"SQL, Communication, Teamwork, Leadership, Machine Learning, AWS, Financial Modeling",169217
27,3,Bachelor,Teacher,Adelaide,Australia,Large (1000+),"PowerPoint, Teamwork, JavaScript, Machine Learning, Leadership, Project Management, SQL, AWS",117923
43,7,Bachelor,Software Engineer,Bristol,UK,Startup (1-50),"SQL, Project Management, Financial Modeling, Leadership, Communication",107440
45,6,Bachelor,Marketing Manager,Edinburgh,UK,Startup (1-50),"PowerPoint, JavaScript, SQL, Machine Learning, Python, Project Management, Teamwork",88391
32,30,High School,Risk Manager,New York,USA,Medium (200-1000),"Communication, Machine Learning, SQL, Project Management, AWS, JavaScript, Financial Modeling",286968
59,11,PhD,Sales Executive,San Francisco,USA,Small (50-200),"Leadership, Communication, JavaScript, Project Management, Python, PowerPoint, Excel",283304
23,20,Master,Accountant,Birmingham,UK,Large (1000+),"Financial Modeling, JavaScript, Leadership, Project Management, Teamwork, SQL, Machine Learning",190952
49,19,Master,Investment Banker,Adelaide,Australia,Startup (1-50),"AWS, Python, SQL, Machine Learning, Excel, Leadership, Financial Modeling",158377
40,6,Bachelor,Investment Banker,Atlanta,USA,Large (1000+),"Leadership, AWS, Excel, Communication, JavaScript, Python, Financial Modeling",167767
34,20,Master,Sales Executive,Bangalore,India,Small (50-200),"Communication, Leadership, PowerPoint, Project Management, SQL, Teamwork, Financial Modeling",105838
